#n,B00_1399662250,B01_1399662250,B02_1399662250,B03_1399662250,B04_1399662250,B05_1399662250,B06_1399662250,B07_1399662250,B08_1399662250,B09_1399662250,B10_1399662250,B11_1399662250,B12_1399662250,B13_1399662250,B14_1399662250,B15_1399662250,B16_1399662250,B17_1399662250,B18_1399662250,B19_1399662250,B20_1399662250,B21_1399662250,B22_1399662250,B23_1399662250,B24_1399662250,B25_1399662250,B26_1399662250,B27_1399662250,B28_1399662250,B29_1399662250,B30_1399662250,B31_1399662250,B32_1399662250,B33_1399662250,B34_1399662250,B35_1399662250,B36_1399662250,B37_1399662250,B38_1399662250,B39_1399662250
1383,0.20038795416944302,,,,,,,,0.17960241322230322,0.23924204803068547,0.22831152821518053,0.2273236265729444,0.25460033333777266,0.1363072687529253,0.16586279700131118,0.17892432376917228,0.173394725988614,0.17658201571782964,0.1699536524098102,0.1389493451653651,0.16354503388567043,0.1521304696227034,0.2062793830653163,0.18498357474682697,0.191819991368432,0.18519317487072798,0.22314967863453258,0.18575397657483927,0.1736414681189682,0.18734460406519962,0.17834487983199693,0.1916651901245853,0.19951430869278725,0.22294677387635317,0.24463237741011512,0.24280326404688415,0.2499906240432411,0.2689929222789483,0.2649762407945803,0.15208594319654606
1384,0.18590586283448626,,,,,,,,0.1724994766618826,0.2228463435066722,0.21127541954208515,0.20911506221239473,0.24382834553486013,0.12307736521466917,0.15302126850690168,0.1683839657604969,0.15995449296789077,0.162099506072572,0.15808186994435847,0.12808119983134794,0.15387191820020338,0.1438418940833498,0.1927907278038287,0.16879859791509372,0.17562998810448072,0.17157630633642793,0.21400846328187237,0.17207667164122242,0.15760395116340103,0.172900044911466,0.16132946226931166,0.17881965132183603,0.19906159557930955,0.2067496103328847,0.22850278352633976,0.22244418000503824,0.22825048853861907,0.25345097768552755,0.25427564850015283,0.15613531370928285
1385,0.1689396279999062,,,,,,,,0.16429695258916543,0.20450435309237802,0.1911825400979286,0.18834766079454074,0.22894729479276052,0.10849181154336354,0.13857383523293595,0.15631057344505767,0.14462936084131586,0.1455894559729488,0.14394754828764533,0.11569241931965349,0.1416962605241801,0.13469253248419452,0.17749388737983415,0.1504455235433569,0.15602741872186895,0.1535151885661356,0.20046261519127534,0.15689612069581496,0.13880435309759984,0.1549712765330462,0.1432432162386102,0.16406401618298316,0.19747002333614055,0.18628034648473948,0.20828615833610933,0.19915557841740048,0.20408343725200545,0.23793866788601364,0.23783031302069277,0.15864471994318352
1386,0.15000743370129455,,,,,,,,0.15514746529128504,0.18473322949061605,0.16964922795507145,0.1658428504773934,0.21024764314415584,0.09376562643844354,0.12261702619809767,0.14285786319163063,0.12846774941541123,0.12725871920222903,0.12824106785947817,0.102457774018077,0.12704126894054865,0.12461517359801653,0.1607859382865038,0.13122351978627989,0.1375747850698782,0.13337310711322134,0.18343709084856386,0.14044353618317523,0.12044404438592514,0.13728991522907735,0.1255137186777358,0.14824340549855708,0.19130332708792255,0.16680013063106738,0.1840664378422729,0.17568004119029304,0.18140832755523378,0.22108342784581486,0.2201841234866121,0.1566620475951798
1387,0.1301254698994716,,,,,,,,0.14524196961977864,0.1640181041692656,0.14720871486659284,0.14272003139232636,0.18909635796890448,0.07974924289884207,0.1057272670804986,0.1285932193877793,0.11121191451454171,0.10872082090109274,0.11123051680447422,0.08871377573160023,0.11193054855884943,0.11383301460611348,0.14261011181470878,0.11143092073389857,0.11766798767902077,0.11425532265941875,0.1646252270534882,0.12179787865063404,0.10295152091845314,0.11921391812576176,0.10968873721928762,0.1314539138023753,0.18263055142589643,0.14784692643377215,0.1598901757574478,0.14792710472575596,0.15922748207237666,0.19736106495400446,0.19886474279709657,0.15276768623929493
1388,0.10934961388135299,,,,,,,,0.13491976169854616,0.14305605319808898,0.12457108945038793,0.1192221062307914,0.16654158239751957,0.06622474932339355,0.08831677459011805,0.11408133782712701,0.09401608785424667,0.09035849785742388,0.09378443227721742,0.07490991238766165,0.09570350338339263,0.10314993376902593,0.12348295800641339,0.09159103602892263,0.09762343101771263,0.09488714560639899,0.14430986516054575,0.10610926352262123,0.0848159705735268,0.09936564950239961,0.09111489428170576,0.11436512540538149,0.1701297047265538,0.12860793835069817,0.13991202327551805,0.12418942451071559,0.13473427722134157,0.17221573758633274,0.17310945798636912,0.15002172751222748
1389,0.08949478633471972,,,,,,,,0.12423881751374612,0.12250814150852604,0.10267805190364204,0.09668856238367358,0.1428742704251906,0.05334347508056507,0.07118255069887787,0.0990011898907229,0.07863647613414779,0.07300422030194284,0.07697349003186436,0.06169086689513201,0.07863331021182948,0.09289169688359529,0.10515733692802226,0.07277927847788197,0.07862231174930279,0.07621689023032828,0.12218602851496778,0.08992560413612785,0.06813764453497562,0.07990371505694943,0.07305722616636741,0.094797057084829,0.1545908037978884,0.11133732712179964,0.11854252047062705,0.10152685563513371,0.10914620905132483,0.1476874086061033,0.14760196928007005,0.14176986653279586
1390,0.07167909512085874,,,,,,,,0.11396705990567588,0.10290193949415925,0.08221950563774441,0.07561270568271931,0.11886855413545175,0.04186731508804943,0.054127244104484405,0.08453862446124752,0.0638621120967855,0.05710440875434195,0.061375208902460586,0.04970279267536224,0.06158858632517673,0.08310166907697801,0.08679273211055556,0.055511270327892916,0.0604773076655339,0.0584119393670783,0.09935809241131424,0.0748724193073187,0.053176834078522445,0.062158052562960274,0.05658668759782662,0.07605688107103015,0.13977259752700524,0.09652024598077437,0.09635153355579845,0.07934092664034068,0.0856051526535951,0.1229756744122093,0.12146753067991296,0.12916743588700932
1391,0.05513090395855877,,,,,,,,0.10382271552063067,0.08479993504534705,0.06368258542072752,0.0566600607851035,0.09597857128350126,0.0320508342408918,0.038202673932305566,0.07161785616368009,0.0502367427810323,0.04258194707807002,0.04650749944154905,0.03884867757163134,0.04516504494106517,0.07355264904759158,0.0751790610299008,0.04049768663953351,0.04428104407295053,0.042586741233170716,0.07815486881652085,0.06155266581475411,0.039441569248802356,0.04542121771839308,0.04161367923818202,0.05793973768760218,0.1253092117001886,0.08292670356678507,0.0760593826772165,0.05928036475293759,0.06335584285558074,0.09871901517098447,0.09728123082639838,0.11911919252279103
1392,0.0404608344764175,,,,,,,,0.09419059888034999,0.06853936981184272,0.04748538065385282,0.04021910173957933,0.07409154206422536,0.023613492761482544,0.023727035687766344,0.059656710496936875,0.038396620569344855,0.029913665535931055,0.0331735490012573,0.029727896206646405,0.030439689481983456,0.06414095597989002,0.059997444440875757,0.02757470618272123,0.030436332879526906,0.029051455491862346,0.05838370582864058,0.04954412616133228,0.0273078163141891,0.03141377530406789,0.02855221379209939,0.04267281843767424,0.1091887581381517,0.07033246120811719,0.058169992681244,0.04281867531594661,0.045753779358079574,0.07636703988442631,0.07573904793670083,0.1056753492588676
1393,0.02841743576615443,,,,,,,,0.0850361752139688,0.05414138677759332,0.03384541479979205,0.026654081089666395,0.05475521186585442,0.01715643359455453,0.011215248101387068,0.04861682791935168,0.028660539641025384,0.0195174951611339,0.022341297731523786,0.022383811405182533,0.01742733578183533,0.05573770253279477,0.04157530973893276,0.017491616081022576,0.01906243155898509,0.017777517430179895,0.04029099667305918,0.038758529947901486,0.017704701059656783,0.019693011381140334,0.01767461729278734,0.029982075560562933,0.09133339776956809,0.05980581523537548,0.04324448365714456,0.029008852856200754,0.031017562465062917,0.058377557423551885,0.05525958715497401,0.08969108361934808
1394,0.01847580592710315,,,,,,,,0.07648874349982097,0.041813929826776404,0.02293714722424729,0.01623855085802072,0.03827128135885099,0.013355779550937018,0.004025322244253818,0.038829002747841734,0.020606897901158404,0.011585372184739621,0.01371335221447722,0.016675496211014447,0.006508161798797323,0.048088822322612974,0.030982365036240432,0.010228927929219854,0.010556022298890471,0.010431766894250585,0.02542337680089761,0.029524958961575594,0.010918526016020835,0.01100044728352822,0.010016381947268418,0.018953007623571622,0.0742841697919895,0.04924686484309588,0.029157617074337765,0.01716712566083848,0.018760865269722548,0.041582833109860065,0.03694508739745504,0.07474123663600851
1395,0.011172214888705526,,,,,,,,0.06853827373539394,0.031383755778977215,0.014544389729563623,0.008919529580209754,0.024665702327145544,0.013307048971401355,0.010036630298626205,0.03022980650998286,0.014296588075591471,0.006283049345944053,0.007067064107402533,0.012165332880001175,0.0035749227085705585,0.04169109835148075,0.021438003063101434,0.0056743323507774425,0.005149566151867484,0.006967262168243942,0.015147906176603963,0.022219315719360706,0.006398907784239011,0.0049412170874365575,0.005509582780605403,0.010678316897472008,0.058393935567891755,0.03979833565364285,0.01907017313251257,0.009346572077043449,0.009917432119727588,0.028515292633831523,0.02196077756238284,0.0605608387390767
1396,0.005948129950627208,,,,,,,,0.06104024729008569,0.022737976148961885,0.008428842985575412,0.0046039237124600434,0.014536626305942976,0.01675815548507143,0.015719884722085353,0.023073571549561606,0.009951740819269077,0.0034164254464913264,0.00281349033375748,0.008299907703803457,0.009572994409529183,0.03628660100030465,0.013574952894074795,0.004360391285772163,0.0031502767709992267,0.006442868556204516,0.010858635081808184,0.016224104278145055,0.0034664650969404094,0.0011513719566450368,0.005062095718347419,0.005911024289999233,0.04352010262299441,0.033072240725882315,0.011213528917447181,0.004073621290618215,0.003907250406001672,0.018040355957409843,0.009324607372468296,0.04728598208873381
1397,0.0024074530232795783,,,,,,,,0.05471328107363969,0.015899471873549956,0.004411714735978749,0.0029435586912950006,0.008443363874175167,0.021819534580480717,0.019590180252516184,0.01730711334015269,0.006911352410643391,0.0025620150277802555,0.0025715811458795466,0.004740093875489532,0.01350359989793197,0.031783623545916996,0.007369658644525232,0.004357904753515141,0.003386221539249017,0.0065411301734573605,0.011796376959111622,0.011897415448823303,0.0021622861088344517,0.0010380552123356755,0.006811123056912657,0.004918438168854303,0.030069995485018174,0.027742985095555738,0.005178813132976107,0.0008638858010125091,0.0021479981317392774,0.00971017839134545,0.005834360396541146,0.036824413336897704
1398,0.00013197650291680966,,,,,,,,0.04911570151736218,0.010735399028637734,0.0021077237671919733,0.0023012328667361853,0.006713726952327755,0.02738763041142011,0.021367267566285524,0.01255428297806147,0.004663544590660912,0.0022122385669506956,0.004628778840390483,0.0018308947408080505,0.015229694097123679,0.027975212365179428,0.0032807275100923084,0.004006207942414444,0.003641367644946479,0.006488764776914728,0.013429938282044121,0.008869645485378093,0.0016445322740016389,0.002169811857751078,0.008777983365480234,0.005533250549337548,0.018454539483880907,0.022946051690017184,0.0014171568762202911,0.0011482517775699389,0.004378680782798106,0.004053436591511649,0.010069516006729678,0.025520029273246203
1399,0.002022700995681896,,,,,,,,0.044076081253318626,0.007058143999438654,0.000744427113687563,0.0018075081015196024,0.006789610774628243,0.032729541969825575,0.021186929342784926,0.008814116885685662,0.002826088728621352,0.0020725487465221865,0.006652434008297709,0.0035842957509643046,0.015296397521520485,0.023975075216591615,0.0007918063563556119,0.0031519074927364656,0.0041057185270159955,0.007020672832011282,0.0135985244806609,0.007036216831748948,0.0017354642470193702,0.003764364862701,0.01108293196054499,0.005865678890625756,0.009691053998271314,0.019275975188994425,0.0012563441617936917,0.0030235631604883205,0.006450866358102733,0.0008836404809200113,0.013281159327947004,0.017742721874625736
1400,0.0016284186295582519,,,,,,,,0.014909496334704099,0.002608502477585502,0.003852174468555142,0.0058905077501552276,0.019091842914655165,0.007312663523952154,0.04126872371740955,0.007615166920583442,0.004563499430164311,0.0014532694346132897,0.009167010219127188,0.014070247351372753,0.011852803657165276,0.0008584669547718217,0.005933222465073747,0.005495272065127555,0.006562744468550338,0.010083300086520074,0.01605633052285433,0.0008761199814529335,0.0029620495892882636,0.005235954530433566,0.006356370060609792,0.011924972094348507,0.00868886260068964,0.008286325206930305,0.005365222628803625,0.003511524951466234,0.0076746781618122414,0.009172849793141365,0.009990929078920047,0.014252124921859429
1401,0.0015621565109868406,,,,,,,,0.013218702932803772,0.0037715371400090197,0.0050992148749677306,0.006269905245197448,0.018767322676851855,0.009308443931899238,0.04715974966518945,0.00456073804732354,0.005610157779364581,0.0028314488187762632,0.006405876904878037,0.014206584632561076,0.010849629542660288,0.0015566260110212416,0.005071805549557548,0.006110793928147173,0.006873901335997055,0.010681497246039218,0.015441946759990832,0.002170669763858488,0.0037648644567157717,0.004216925554739818,0.007993004723612961,0.011584513050701507,0.007983569475534597,0.013683084884490722,0.005656860538043436,0.004527920415691113,0.008590099953594419,0.00886473204118762,0.008576334776951567,0.012348327556723476
1402,0.001469012496697946,,,,,,,,0.012522859605397237,0.004456688252593715,0.005323915164116959,0.005608361049408021,0.018245081814413686,0.012970168901728795,0.053568816747037125,0.002101102597890819,0.00634049677207052,0.004028181685255539,0.0034434293001833448,0.013450641892264671,0.010777348201506309,0.003872018383837052,0.004740638250387532,0.006510988336031975,0.005939682996228576,0.010433328425305774,0.014359342104569428,0.0033470187389426,0.004759808293805612,0.004349512016488475,0.008594623052029928,0.010080999752611288,0.007418185525211056,0.021294492370784634,0.005217925234454005,0.004659665555854107,0.008068060224881808,0.00806747327014068,0.006745530330865616,0.012418694084888268
1403,0.00283090458303841,,,,,,,,0.013575736505423033,0.006648870326447636,0.004553094296654589,0.004616454769690657,0.01744934148331582,0.018441445655356468,0.06045919152936947,0.00046093933960727486,0.006064387221332099,0.004350116752010829,0.00037749297351692885,0.011703198537494075,0.01216449280062961,0.007008965085645355,0.004523272380760053,0.005998322502907249,0.0035600096490976847,0.009633255264680514,0.012475609865157809,0.0050460666212774185,0.006012421393540649,0.004392258429271652,0.008174509304000323,0.007556453666598425,0.007802961352369055,0.03181862055825331,0.005492792567734288,0.005240519940890497,0.006715680393740671,0.0073672701898302335,0.006883115543880846,0.010561355935815723
1404,0.0042254192347476694,,,,,,,,0.017067157405142523,0.012119007612938045,0.0055532710496324815,0.00706285551168426,0.01685383116219665,0.025483657536247324,0.06743125464292217,0.0034543133780746403,0.0052347623346190725,0.004794730417368709,0.0038506044040031084,0.00898382420933566,0.015169678834425932,0.011820631258857876,0.005686272408025598,0.005751445527962468,0.0017939108328351458,0.009177117791495671,0.009737154030705977,0.008596867616691704,0.009324591720330361,0.004203602320164658,0.006782246889168359,0.004446748781011515,0.009468769775332442,0.045098190652602586,0.010018529566291188,0.00945342066936879,0.005314327700089613,0.008599022483929375,0.0094383876816017,0.008416589896987445
1405,0.008654285882168232,,,,,,,,0.022581958534908915,0.02107917892397386,0.011456636107871749,0.01405818875954946,0.017080897490920025,0.033928685780120246,0.0743556057460577,0.007814203839754359,0.0069952084280206885,0.007317809043985822,0.008723252053022027,0.005830017758691012,0.019329019215097575,0.018471531461446304,0.009619369601717784,0.008490630416207802,0.007316641607168489,0.01082779153081259,0.007045532871660656,0.014326509712160741,0.015036039552530543,0.006261904580756573,0.0045034416324612175,0.003708523346023763,0.012380804233811387,0.05912474327933647,0.01829854161668482,0.01882837451926764,0.010576287428353691,0.013954565012491404,0.015285216988969869,0.006089982624053128
